User @,Comment Text,Time,Likes,Url
tchnicolour,Can u pls send the link,2-9-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
insecuresociety,A new model of AirPod Max’s are being rumoured! I prefer the XM4 Cream tho,26-3-2023,48,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
ashleyivene85,Sony has a frickin bass response,24-5-2023,7,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
gustystudsshooter,I have 8 headphones I’m about to get xm5s and then I will have 9 headphones I use all of them for the gym I had different headphones everyday 🫣,23-5-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
jjenniferh,what r the best ones for the gym?,19-9-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
___txss,gonna do the test todayy,26-9-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,yay! They’re both so nice. I ended up with the xm5s and love them 😊,26-9-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
dumbguyscu,I use virtuoso gaming headset a lot longer so getting them soon YALL say they heavy hopefully not As heavy as the gaming headset,6-6-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
grimbones,Best buy,12-4-2023,7,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
ryeldroid,I like ApMax noise cancellation ok but transparency is the best my mh5 is good too,30-9-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
..inthegarden,My only thing is that the AirPods have buttons but no off button? And the case sucks 😅,11-9-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,Right! I ended up with the XM5s and I’m very happy with that decision,11-9-2023,9,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
..inthegarden,Do you have an updated review after a few months? I'd love to hear it!,11-9-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
melowski33,How do people find them heavy 😂,19-11-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
2004grl,@syqkq,3-4-2023,3,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
kamyalan2,-,23-10-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
shaunkealoha,It just not the same,12-6-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
username123018g,"As someone who has both, if you struggle with headaches don’t get the AirPods. After using them for more than 2 hours your gonna have big headage",30-12-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
iizyminaj,Why take the opinion of someone who doesn’t even own the product 😂,5-6-2023,3,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
lfhjshop,Headset cover available in our shop po. Please feel free to visit. Salamat,20-4-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xeniambherrera,😳😳😳😳dammit. I want the AirPods,13-3-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,Which color would you get?,13-3-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xeniambherrera,Don’t make me research please 🤣🤣 I don’t have self control,13-3-2023,4,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
balhblahblahblah,No offense but ur voice doesn’t make you,20-6-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
itschrisyeah1,How to get lice101,27-12-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
james.gmez,But you have to pay monthly for Sonys premium quality,21-11-2023,10,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
vagrantfm,apple propaganda hard at work,27-11-2023,65,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
gennesis241,wdym,21-11-2023,4,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
amielisssm,Why?,24-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
j3mal3,And you have to use an apple device to get the best quality on the AirPod max.,25-1-2024,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jalexism118,No,25-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
garymck1,AirPods Max are PURELY for design only 🤦‍♂️,20-11-2023,162,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
catnamas,he literally said in the video that the quality and noise cancellation is better than the sony. so it's not just the look,17-12-2023,11,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
ruthless_pancake209,"The airpod max look goofy, xm5 look better and sound better too.",26-12-2023,18,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
taigasheatfabrik,They do in fact NOT sound better,31-12-2023,4,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
ruthless_pancake209,"hmm, well how about you buy me some so i can see.",31-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
taigasheatfabrik,Nah,31-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
djmillan8189,They do your bugging,23-1-2024,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
dill0n.g,Xm5 sound muffled,6-12-2023,7,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
rsntfl,eq them,10-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
dill0n.g,Tried so many and they still sounded like muffled. Returned them and got the AirPods max,11-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
rsntfl,do you like the airpod maxes??? i might get a pair,12-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
dill0n.g,So far yes. I like how they sound and the noise cancellation is good but not as good as the xm5’s (obviously). The transparency mode is really good.,12-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
rsntfl,"how much better do they sound than the xm5s because i think they sound good, i think i’ll get the airpod max gen 2s when they come out",12-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
dill0n.g,The xm5’s for me sound like the music is playing from upstairs if that makes any sense. I use Spotify eq to make the bass even better & it sounds good,12-12-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
professionvyg,What kinda phone do you use?,14-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
dill0n.g,iPhone 15 pro max,14-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
professionvyg,There's the rub. Sony's high quality codec is LDAC which is Android only. AirPods Max has the AAC codex only works on iOS,14-12-2023,8,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
gooooond,"xm5 sounds muffled for you, but for me airpod is very sharp, it hurt my ears in long listening session. way too piercing, with good eq xm5. easy win",19-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
fallnfree,Xm5 or momentum 4? 🥺,27-2-2024,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
stayhungry.rolliesm,xm5s dont make the mistake i made i hate them,28-2-2024,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
stayhungry.rolliesm,I should’ve got the Xm5,28-2-2024,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
fallnfree,What do you think about momentum 4? Is it so bad?,28-2-2024,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
stayhungry.rolliesm,The noise cancellation is butt the transparacy is butt the only thing good is battery life,28-2-2024,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
mrbonmarche,thats so true. Airpodmax are heavy like its not comfortable after 15 minutes ahaha,14-10-2023,26,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
free_sprited,How good are the base for both headphones? Rating wise,28-10-2023,24,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,Sony 9/10 APM 7/10,28-10-2023,22,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
beaannzzzz,Rating Sonys bass better than APM’s is crazy…,6-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
kallonji,It is though,11-11-2023,6,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
almazwv,xm4 black or grey?,5-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"BLACK for sure, i regret my color choice hahahha",7-11-2023,8,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
almazwv,thank you brooo 👍🏻🙏,7-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jansnroses,why??,8-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
season_ur_mom,Which is better for the price xm5 or xm4?,6-11-2023,28,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"Honestly, XM4 since it’s much cheaper and Xm5 is not a huge upgrade",7-11-2023,71,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
season_ur_mom,Omg ty bc xm5 is so expensive so I’ve been hesitating 😭,7-11-2023,4,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,my pleasure 😊 I guarantee you will love your XM4s and imo they’re a bit more comfy than the XM5s,7-11-2023,4,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
footyfan11212,xm4s are so much more portable,20-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
gavin_didonato07,besides price. should i get the XM5s or the XM4s becuase i have no clue which ones are better,21-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"overall, XM5s are better if you dont mind the price",23-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
el_cmayyy,Psalm 23:4,9-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
bananaconsumer12,if u check on newegg its a 20 dollar difference,10-1-2024,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
d.aaavvviiiddd,"Don’t forget, XM4 fold! Quite hand when you travel aloy",20-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,Factssss,20-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
karelmarik_,How is the noise cancellation on the Pro 2s compared to the Sonys please??,3-12-2023,4,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"The Sonys are noticeably better, but the Pros 2 are still very good! in numbers terms, Sony 9/10 Pros 7/10",9-12-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
karelmarik_,Thank you so much for the comparison <3,9-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
mayavd5,"Are the airpods max still worth the money in 2023? Considering buying them, but I'm afraid Apple will release a 2nd generation soon",19-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"if you can wait, i highly suggest holding out for the 2nd gens!",20-12-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
harrytayler7,How come your air pods pros are blue,3-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,I had them customized :),9-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
harrytayler7,Where,9-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
taigasheatfabrik,Absolutly true. AirPods max are better but xm5 waaaay way better deal,31-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
juanpablohernande511,Sony has noise canceling and comfort while the AirPods have way better sound quality and better ui,27-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
idontknow12458,Try focal bethys,14-10-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jay_ricey,them headphones have to much holes they not rain proof sadly😪😪😪,21-10-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
idontknow12458,even the xm5 arent rain proof. you'll fry your headphones if you use it even in a light rain,21-10-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jay_ricey,my xm5z survived rain the focals dont because of the holes oh the headphones they let water in none are waterproof but the xm5z are a Lil more sturdy,21-10-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jay_ricey,I jus bought my Xm5z and ima keep it a buck that bass and noise canceling is js love bro im never getting rid of them I will keep them for life 😂😂😂,21-10-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,Great choice 👌🏻,20-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
jay_ricey,tyy.😅😅,20-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
alhitmi2,I use Airpod pro with Airpod max at the same time when I travel but still the noise cancelation is not great,19-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
greensgrape,Okay but where is the jumper from ?,20-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,it’s from Rhude! Their quarter zip sweater,20-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
tiernan_bsh,Bouta ask,20-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
mooomooohya,"I have a broken xm4, I was gonna replace it with another 4, but is it worth going for the 5?",24-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"if you have the money, xm5 but if not the xm4s still offer more bang for the buck",24-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
antfromtheblock,How’d you get your AirPods blue???,4-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,I bought them customized online! theyre easy to find on google,4-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
xlb_noms,i love my xm5s coz they’re so light <3,2-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,TRUTH,20-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
aripok30,The animal crossing music 😍,24-10-2023,21,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,THANK YOU FOR NOTICING 🥳,24-10-2023,8,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
_triciaty,Thanks for the reco po,14-10-2023,7,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,ur welcome lods,14-10-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
strongvic,APM were too heavy for me,5-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,agreed,7-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
joshthetechboi23,I got both of them I like them both 😁,1-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,big baller move 😂👌🏻,20-11-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
ellasoldenoughfortiktokk,Sony headphones over the Apple ones all day 😍,9-1-2024,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
ryppqrnl8yl25h,I love 🥰,24-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
tk_h34,Jbl tune 760😍,7-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
minimali_louis,Avid traveler 😂,20-11-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
burntissuezfanpage,@ELLASNO.1FAN @i @ivy !! ☆ this is what ivy needs,20-11-2023,3,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
icvmeron,Xm5 looks soo comfy I definitely want headphones might just get old beats,24-1-2024,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
actuallyanny,Have you ever done bose quiet comfort,5-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
matthewjtyy,"i have the qc 45s and qc ultras, video coming soon 👀",9-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
privstarr,Sony up up,7-12-2023,0,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
intresserad,Somebody compared the max’s to bose quiet comfort? Bose always been my go to,9-11-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
funkypie972,also the sony is half the price rn,29-12-2023,1,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
connorjty,Mattques Brownlee,14-10-2023,2,https://www.tiktok.com/@matthewjtyy/video/7289597594530008325
